Format Version,1.2,Take Name,Take 2020-09-28 01.52.27 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2020-09-28 01.52.27.178 PM,Total Frames,2189,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1136,9.466667,-0.074954,0.240953,-0.104290,-0.962002,-0.264209,0.044441,-0.039229,0.000260,-0.248265,0.053418,-0.038660,0.940037,-0.270105,0.058290,-0.037626,0.903338,-0.274257,0.021614,-0.041400,0.961492,-0.248472,0.053458,-0.038200,-0.269819,0.058468,-0.038074,-0.274196,0.021468,-0.041379,,,,,,,,,,,,,,,,,,,,,,-0.725268,0.200004,0.370992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,9.475000,-0.070630,0.253748,-0.104820,-0.958977,-0.262607,0.044797,-0.038696,0.000322,-0.246663,0.053741,-0.037745,0.940037,-0.268510,0.058668,-0.037329,0.903338,-0.272648,0.021981,-0.041015,0.961492,-0.246985,0.053797,-0.037002,-0.268171,0.058818,-0.037754,-0.272491,0.021838,-0.040971,,,,,,,,,,,,,,,,,,,,,,-0.725166,0.199991,0.371143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,9.483333,-0.078388,0.246449,-0.105345,-0.960219,-0.261095,0.045166,-0.038216,0.000317,-0.245188,0.054190,-0.037407,0.914045,-0.267053,0.058984,-0.036574,0.888070,-0.271044,0.022324,-0.040668,0.960187,-0.245493,0.054191,-0.036557,-0.266671,0.059163,-0.037340,-0.270976,0.022193,-0.040651,,,,,,,,,,,,,,,,,,,,,,-0.725074,0.199953,0.371370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,9.491667,-0.082613,0.244976,-0.105651,-0.960208,-0.259650,0.045581,-0.037740,0.000304,-0.243767,0.054645,-0.036920,0.914045,-0.265642,0.059369,-0.035971,0.888070,-0.269542,0.022729,-0.040330,0.960187,-0.244010,0.054629,-0.036224,-0.265267,0.059603,-0.036954,-0.269433,0.022590,-0.040284,,,,,,,,,,,,,,,,,,,,,,-0.724962,0.199902,0.371711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,9.500000,-0.081130,0.246606,-0.105648,-0.959918,-0.258172,0.045941,-0.037411,0.000257,-0.242283,0.054992,-0.036556,0.922449,-0.264157,0.059738,-0.035697,0.894029,-0.268076,0.023092,-0.039981,0.955549,-0.242505,0.055011,-0.036025,-0.263906,0.059915,-0.036075,-0.267954,0.022956,-0.039957,,,,,,,,,,,,,,,,,,,,,,-0.724838,0.199877,0.371979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,9.508333,-0.086677,0.247158,-0.105179,-0.959342,-0.256804,0.046205,-0.036994,0.000366,-0.240932,0.055276,-0.036037,0.917965,-0.262815,0.059972,-0.035128,0.893710,-0.266665,0.023368,-0.039818,0.913894,-0.241034,0.055393,-0.035745,-0.262484,0.060238,-0.035649,-0.266725,0.023153,-0.039695,,,,,,,,,,,,,,,,,,,,,,-0.724702,0.199869,0.372210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,9.516667,-0.084214,0.247459,-0.104739,-0.959532,-0.255350,0.046585,-0.036741,0.000319,-0.239459,0.055626,-0.035809,0.917965,-0.261333,0.060373,-0.034941,0.893710,-0.265257,0.023757,-0.039472,0.913894,-0.239587,0.055731,-0.035429,-0.261023,0.060579,-0.035410,-0.265265,0.023582,-0.039465,,,,,,,,,,,,,,,,,,,,,,-0.724572,0.199884,0.372340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,9.525000,-0.081769,0.251968,-0.103676,-0.958685,-0.253929,0.046982,-0.036584,0.000370,-0.238013,0.055965,-0.035531,0.921395,-0.259876,0.060798,-0.034883,0.889290,-0.263898,0.024184,-0.039338,0.911655,-0.238125,0.056063,-0.035228,-0.259535,0.061100,-0.035469,-0.263945,0.023972,-0.039302,,,,,,,,,,,,,,,,,,,,,,-0.724469,0.199913,0.372396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,9.533333,-0.076322,0.256015,-0.102625,-0.958175,-0.252565,0.047358,-0.036495,0.000344,-0.236612,0.056265,-0.035379,0.921395,-0.258453,0.061220,-0.034972,0.889290,-0.262632,0.024588,-0.039134,0.911655,-0.236747,0.056373,-0.035053,-0.258156,0.061458,-0.035289,-0.262648,0.024381,-0.039116,,,,,,,,,,,,,,,,,,,,,,-0.724338,0.199923,0.372581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,9.541667,-0.078837,0.253786,-0.101240,-0.958712,-0.251305,0.047706,-0.036296,0.000330,-0.235335,0.056590,-0.035220,0.924514,-0.257169,0.061566,-0.034673,0.897372,-0.261411,0.024961,-0.038996,0.930844,-0.235492,0.056699,-0.034801,-0.256860,0.061773,-0.035002,-0.261411,0.024778,-0.039013,,,,,,,,,,,,,,,,,,,,,,-0.724178,0.199873,0.372884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,9.550000,-0.088229,0.243522,-0.099629,-0.960722,-0.250092,0.048082,-0.036185,0.000340,-0.234126,0.056996,-0.035328,0.924514,-0.255954,0.061896,-0.034200,0.897372,-0.260196,0.025353,-0.039027,0.930844,-0.234225,0.057121,-0.034993,-0.255607,0.062095,-0.034803,-0.260234,0.025168,-0.038986,,,,,,,,,,,,,,,,,,,,,,-0.724018,0.199814,0.373245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,9.558333,-0.087934,0.248147,-0.099432,-0.959585,-0.248938,0.048458,-0.036135,0.000372,-0.232971,0.057354,-0.035121,0.915582,-0.254804,0.062278,-0.034197,0.886055,-0.259040,0.025743,-0.039088,0.919236,-0.233037,0.057472,-0.034901,-0.254353,0.062609,-0.035283,-0.259020,0.025543,-0.039011,,,,,,,,,,,,,,,,,,,,,,-0.723848,0.199775,0.373530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,9.566667,-0.075677,0.260497,-0.101389,-0.957149,-0.247699,0.048827,-0.036419,0.000371,-0.231728,0.057683,-0.035154,0.915582,-0.253556,0.062706,-0.034942,0.886055,-0.257813,0.026090,-0.039160,0.919236,-0.231901,0.057788,-0.034733,-0.253171,0.062973,-0.035536,-0.257842,0.025892,-0.039112,,,,,,,,,,,,,,,,,,,,,,-0.723713,0.199790,0.373600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,9.575000,-0.078090,0.263675,-0.100435,-0.956185,-0.246518,0.049130,-0.036466,0.000340,-0.230548,0.057965,-0.035054,0.922678,-0.252373,0.063006,-0.034942,0.892396,-0.256635,0.026419,-0.039402,0.929780,-0.230724,0.058048,-0.034648,-0.252025,0.063246,-0.035448,-0.256679,0.026233,-0.039332,,,,,,,,,,,,,,,,,,,,,,-0.723565,0.199775,0.373769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,9.583333,-0.081193,0.259450,-0.099291,-0.957201,-0.245294,0.049416,-0.036717,0.000330,-0.229309,0.058242,-0.035406,0.922678,-0.251131,0.063284,-0.035061,0.892396,-0.255440,0.026723,-0.039682,0.929780,-0.229472,0.058336,-0.035003,-0.250786,0.063497,-0.035600,-0.255479,0.026548,-0.039639,,,,,,,,,,,,,,,,,,,,,,-0.723397,0.199722,0.374050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,9.591667,-0.071431,0.271832,-0.099104,-0.954559,-0.244056,0.049682,-0.037184,0.000351,-0.228050,0.058420,-0.035580,0.914539,-0.249837,0.063613,-0.035904,0.884245,-0.254280,0.027013,-0.040069,0.937645,-0.228253,0.058539,-0.035124,-0.249384,0.063852,-0.036678,-0.254272,0.026848,-0.040006,,,,,,,,,,,,,,,,,,,,,,-0.723193,0.199640,0.374427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,9.600000,-0.069155,0.277822,-0.097965,-0.953119,-0.242785,0.049920,-0.037605,0.000359,-0.226766,0.058598,-0.035821,0.914539,-0.248526,0.063877,-0.036429,0.884245,-0.253063,0.027285,-0.040565,0.937645,-0.227032,0.058692,-0.035290,-0.248073,0.064110,-0.037141,-0.253077,0.027115,-0.040526,,,,,,,,,,,,,,,,,,,,,,-0.723015,0.199568,0.374768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,9.608333,-0.073925,0.269598,-0.096200,-0.955300,-0.241521,0.050139,-0.038232,0.000385,-0.225471,0.058803,-0.036667,0.908201,-0.247239,0.064085,-0.036839,0.870740,-0.251852,0.027528,-0.041191,0.932299,-0.225732,0.058874,-0.036020,-0.246738,0.064369,-0.037806,-0.251900,0.027350,-0.041127,,,,,,,,,,,,,,,,,,,,,,-0.722839,0.199569,0.374869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,9.616667,-0.049155,0.294927,-0.097482,-0.949262,-0.240200,0.050382,-0.039256,0.000436,-0.224139,0.058908,-0.037145,0.908201,-0.245782,0.064444,-0.038775,0.870740,-0.250680,0.027794,-0.041849,0.932299,-0.224426,0.059060,-0.036786,-0.245283,0.064705,-0.039347,-0.250717,0.027572,-0.041807,,,,,,,,,,,,,,,,,,,,,,-0.722632,0.199517,0.375169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,9.625000,-0.062274,0.279924,-0.095556,-0.953223,-0.238960,0.050556,-0.039986,0.000454,-0.222874,0.059115,-0.038220,0.899644,-0.244584,0.064575,-0.038997,0.856662,-0.249421,0.027979,-0.042740,0.916495,-0.223089,0.059242,-0.037803,-0.243981,0.064947,-0.040182,-0.249461,0.027762,-0.042649,,,,,,,,,,,,,,,,,,,,,,-0.722404,0.199401,0.375612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,9.633333,-0.047181,0.295441,-0.097700,-0.949180,-0.237672,0.050720,-0.041134,0.000569,-0.221606,0.059241,-0.039032,0.887537,-0.243243,0.064788,-0.040714,0.828427,-0.248165,0.028130,-0.043656,0.857175,-0.221785,0.059428,-0.038882,-0.242669,0.065241,-0.041489,-0.248245,0.027799,-0.043537,,,,,,,,,,,,,,,,,,,,,,-0.722189,0.199331,0.375943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,9.641667,-0.058204,0.283770,-0.095439,-0.952354,-0.236427,0.050887,-0.042019,0.000569,-0.220332,0.059413,-0.040174,0.887537,-0.242020,0.064928,-0.041175,0.828427,-0.246928,0.028321,-0.044709,0.857175,-0.220444,0.059585,-0.040043,-0.241371,0.065453,-0.042430,-0.246999,0.028004,-0.044580,,,,,,,,,,,,,,,,,,,,,,-0.721990,0.199303,0.376128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,9.650000,-0.048486,0.290788,-0.095963,-0.950727,-0.235030,0.051086,-0.043327,0.000582,-0.218924,0.059564,-0.041368,0.891531,-0.240564,0.065166,-0.042816,0.823208,-0.245603,0.028528,-0.045797,0.848669,-0.219051,0.059734,-0.041279,-0.239896,0.065712,-0.044068,-0.245668,0.028207,-0.045702,,,,,,,,,,,,,,,,,,,,,,-0.721735,0.199188,0.376513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,9.658333,-0.057314,0.279978,-0.091405,-0.953925,-0.233614,0.051286,-0.044386,0.000492,-0.217437,0.059682,-0.042680,0.891531,-0.239087,0.065371,-0.043500,0.823208,-0.244319,0.028804,-0.046980,0.848669,-0.217583,0.059801,-0.042446,-0.238378,0.065897,-0.045239,-0.244347,0.028573,-0.046834,,,,,,,,,,,,,,,,,,,,,,-0.721452,0.199082,0.376845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,9.666667,-0.058684,0.274966,-0.088477,-0.955574,-0.232072,0.051416,-0.045597,0.000492,-0.215839,0.059734,-0.044044,0.906138,-0.237470,0.065524,-0.044607,0.839136,-0.242907,0.028991,-0.048142,0.885913,-0.215981,0.059853,-0.043833,-0.236761,0.066041,-0.046428,-0.242919,0.028750,-0.047959,,,,,,,,,,,,,,,,,,,,,,-0.721205,0.199075,0.376933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,9.675000,-0.041485,0.287533,-0.087083,-0.952901,-0.230451,0.051591,-0.047091,0.000460,-0.214157,0.059744,-0.045319,0.906138,-0.235684,0.065789,-0.046670,0.839136,-0.241513,0.029240,-0.049284,0.885913,-0.214339,0.059841,-0.045093,-0.234998,0.066244,-0.048190,-0.241546,0.029033,-0.049157,,,,,,,,,,,,,,,,,,,,,,-0.720929,0.198985,0.377285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,9.683333,-0.048025,0.275378,-0.082510,-0.956584,-0.228858,0.051710,-0.048281,0.000486,-0.212483,0.059768,-0.046845,0.906787,-0.234009,0.065924,-0.047541,0.839438,-0.240081,0.029438,-0.050459,0.889186,-0.212616,0.059875,-0.046670,-0.233277,0.066400,-0.049317,-0.240113,0.029220,-0.050290,,,,,,,,,,,,,,,,,,,,,,-0.720608,0.198808,0.377849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,9.691667,-0.051457,0.269938,-0.077905,-0.958341,-0.227260,0.051872,-0.049522,0.000464,-0.210815,0.059809,-0.048224,0.906787,-0.232306,0.066114,-0.048604,0.839438,-0.238659,0.029693,-0.051737,0.889186,-0.210974,0.059908,-0.047994,-0.231607,0.066574,-0.050347,-0.238661,0.029479,-0.051518,,,,,,,,,,,,,,,,,,,,,,-0.720324,0.198777,0.377951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,9.700000,-0.039530,0.276393,-0.077863,-0.957069,-0.225637,0.052069,-0.050933,0.000453,-0.209157,0.059920,-0.049561,0.915179,-0.230594,0.066361,-0.050399,0.841502,-0.237159,0.029925,-0.052839,0.903890,-0.209329,0.060015,-0.049388,-0.229875,0.066815,-0.052094,-0.237162,0.029747,-0.052725,,,,,,,,,,,,,,,,,,,,,,-0.719966,0.198658,0.378408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,9.708333,-0.044349,0.265531,-0.075961,-0.960081,-0.224051,0.052301,-0.052252,0.000464,-0.207538,0.060133,-0.051200,0.915179,-0.228985,0.066591,-0.051483,0.841502,-0.235631,0.030180,-0.054073,0.903890,-0.207697,0.060210,-0.050924,-0.228260,0.067053,-0.053262,-0.235621,0.029985,-0.053952,,,,,,,,,,,,,,,,,,,,,,-0.719633,0.198563,0.378821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,9.716667,-0.054273,0.256252,-0.073459,-0.962285,-0.222463,0.052474,-0.053366,0.000468,-0.205938,0.060304,-0.052509,0.911335,-0.227391,0.066742,-0.052227,0.837096,-0.234061,0.030378,-0.055362,0.900782,-0.206074,0.060371,-0.052242,-0.226648,0.067245,-0.054309,-0.234062,0.030194,-0.055220,,,,,,,,,,,,,,,,,,,,,,-0.719337,0.198544,0.379028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,9.725000,-0.046858,0.259761,-0.074360,-0.961665,-0.220761,0.052696,-0.054825,0.000500,-0.204225,0.060499,-0.053942,0.911335,-0.225663,0.066989,-0.053929,0.837096,-0.232395,0.030600,-0.056604,0.900782,-0.204336,0.060588,-0.053780,-0.224878,0.067488,-0.055998,-0.232411,0.030403,-0.056426,,,,,,,,,,,,,,,,,,,,,,-0.718918,0.198420,0.379525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,9.733333,-0.043957,0.256702,-0.073349,-0.962700,-0.218935,0.052887,-0.056217,0.000515,-0.202368,0.060639,-0.055479,0.901219,-0.223784,0.067201,-0.055371,0.832822,-0.230653,0.030820,-0.057802,0.879745,-0.202440,0.060757,-0.055438,-0.223050,0.067687,-0.057218,-0.230686,0.030610,-0.057683,,,,,,,,,,,,,,,,,,,,,,-0.718575,0.198455,0.379605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,9.741667,-0.050548,0.248627,-0.070234,-0.964726,-0.217074,0.053023,-0.057389,0.000523,-0.200478,0.060731,-0.056847,0.901219,-0.221874,0.067336,-0.056272,0.832822,-0.228869,0.031004,-0.059049,0.879745,-0.200485,0.060836,-0.056874,-0.221105,0.067860,-0.058369,-0.228898,0.030801,-0.058945,,,,,,,,,,,,,,,,,,,,,,-0.718168,0.198312,0.380277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,9.750000,-0.048057,0.249390,-0.067963,-0.964819,-0.215068,0.053161,-0.058675,0.000488,-0.198429,0.060775,-0.058134,0.900419,-0.219788,0.067504,-0.057616,0.832948,-0.226986,0.031203,-0.060274,0.874714,-0.198510,0.060855,-0.058022,-0.219091,0.067988,-0.059386,-0.227015,0.031004,-0.060137,,,,,,,,,,,,,,,,,,,,,,-0.717815,0.198266,0.380659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,9.758333,-0.047425,0.245455,-0.063789,-0.966144,-0.212992,0.053287,-0.059929,0.000486,-0.196287,0.060765,-0.059530,0.907718,-0.217585,0.067668,-0.058828,0.834838,-0.225102,0.031427,-0.061430,0.892762,-0.196368,0.060842,-0.059382,-0.216863,0.068151,-0.060702,-0.225110,0.031242,-0.061297,,,,,,,,,,,,,,,,,,,,,,-0.717341,0.198194,0.381061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,9.766667,-0.049559,0.241088,-0.059068,-0.967435,-0.210901,0.053438,-0.061050,0.000473,-0.194135,0.060784,-0.060772,0.907718,-0.215371,0.067848,-0.059821,0.834838,-0.223197,0.031683,-0.062557,0.892762,-0.194133,0.060871,-0.060895,-0.214697,0.068323,-0.061644,-0.223227,0.031501,-0.062399,,,,,,,,,,,,,,,,,,,,,,-0.716947,0.198111,0.381448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,9.775000,-0.045404,0.238779,-0.054453,-0.968482,-0.208848,0.053642,-0.062288,0.000455,-0.192003,0.060806,-0.062137,0.914113,-0.213156,0.068106,-0.061127,0.851178,-0.221386,0.032012,-0.063599,0.893235,-0.192052,0.060896,-0.062130,-0.212556,0.068540,-0.062619,-0.221410,0.031819,-0.063459,,,,,,,,,,,,,,,,,,,,,,-0.716501,0.197988,0.382067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,9.783333,-0.008823,0.263738,-0.055411,-0.962961,-0.206684,0.054036,-0.063889,0.000494,-0.189738,0.060934,-0.063287,0.914113,-0.210770,0.068611,-0.063949,0.851178,-0.219543,0.032563,-0.064431,0.893235,-0.190031,0.061024,-0.063296,-0.210357,0.068888,-0.063934,-0.219632,0.032213,-0.064436,,,,,,,,,,,,,,,,,,,,,,-0.716051,0.197948,0.382263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,9.791667,-0.045056,0.233487,-0.047039,-0.970176,-0.205027,0.054291,-0.064299,0.000467,-0.188081,0.061215,-0.064331,0.911292,-0.209114,0.068813,-0.063058,0.851673,-0.217886,0.032845,-0.065508,0.886463,-0.188053,0.061314,-0.064508,-0.208469,0.069253,-0.064705,-0.217895,0.032656,-0.065298,,,,,,,,,,,,,,,,,,,,,,-0.715555,0.197730,0.383046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,9.800000,-0.043715,0.231672,-0.045532,-0.970744,-0.203288,0.054762,-0.065132,0.000446,-0.186319,0.061628,-0.065243,0.911292,-0.207321,0.069301,-0.063906,0.851673,-0.216225,0.033358,-0.066246,0.886463,-0.186264,0.061724,-0.065454,-0.206718,0.069720,-0.065447,-0.216253,0.033184,-0.066093,,,,,,,,,,,,,,,,,,,,,,-0.715111,0.197679,0.383379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,9.808333,-0.043845,0.231473,-0.045328,-0.970795,-0.201665,0.055361,-0.065796,0.000463,-0.184693,0.062221,-0.065912,0.912387,-0.205692,0.069901,-0.064564,0.850757,-0.214609,0.033962,-0.066911,0.889316,-0.184661,0.062301,-0.066087,-0.205023,0.070347,-0.066346,-0.214625,0.033797,-0.066741,,,,,,,,,,,,,,,,,,,,,,-0.714544,0.197499,0.384091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,9.816667,-0.045668,0.231169,-0.045068,-0.970796,-0.200114,0.055967,-0.066388,0.000463,-0.183145,0.062834,-0.066492,0.912387,-0.204146,0.070501,-0.065100,0.850757,-0.213052,0.034567,-0.067571,0.889316,-0.183068,0.062916,-0.066721,-0.203456,0.070958,-0.066997,-0.213043,0.034398,-0.067342,,,,,,,,,,,,,,,,,,,,,,-0.714066,0.197449,0.384511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,9.825000,-0.044025,0.229869,-0.046229,-0.971126,-0.198531,0.056668,-0.066990,0.000464,-0.181573,0.063561,-0.067162,0.913943,-0.202583,0.071200,-0.065748,0.851637,-0.211438,0.035243,-0.068058,0.886708,-0.181529,0.063638,-0.067371,-0.201925,0.071654,-0.067499,-0.211444,0.035068,-0.067837,,,,,,,,,,,,,,,,,,,,,,-0.713527,0.197328,0.385133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,9.833333,-0.044469,0.230067,-0.046680,-0.971037,-0.196945,0.057353,-0.067464,0.000457,-0.179994,0.064264,-0.067624,0.913943,-0.201013,0.071880,-0.066214,0.851637,-0.209828,0.035915,-0.068553,0.886708,-0.179906,0.064374,-0.067943,-0.200399,0.072302,-0.067778,-0.209846,0.035731,-0.068320,,,,,,,,,,,,,,,,,,,,,,-0.712956,0.197132,0.386018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,9.841667,-0.045198,0.227362,-0.046245,-0.971661,-0.195284,0.058009,-0.067910,0.000459,-0.178332,0.064915,-0.068157,0.915954,-0.199339,0.072535,-0.066618,0.853288,-0.208180,0.036576,-0.068954,0.886272,-0.178283,0.065001,-0.068346,-0.198705,0.072995,-0.068254,-0.208162,0.036391,-0.068782,,,,,,,,,,,,,,,,,,,,,,-0.712394,0.197077,0.386411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,9.850000,-0.047248,0.227068,-0.045759,-0.971655,-0.193575,0.058668,-0.068265,0.000470,-0.176623,0.065575,-0.068497,0.915954,-0.197630,0.073189,-0.066909,0.853288,-0.206472,0.037240,-0.069388,0.886272,-0.176568,0.065657,-0.068687,-0.196945,0.073660,-0.068719,-0.206446,0.037062,-0.069181,,,,,,,,,,,,,,,,,,,,,,-0.711847,0.196940,0.387108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,9.858333,-0.043161,0.226992,-0.045126,-0.971893,-0.191746,0.059292,-0.068850,0.000501,-0.174773,0.066144,-0.069134,0.906667,-0.195756,0.073835,-0.067607,0.832191,-0.204709,0.037896,-0.069810,0.885268,-0.174823,0.066210,-0.069144,-0.195079,0.074304,-0.069299,-0.204735,0.037697,-0.069551,,,,,,,,,,,,,,,,,,,,,,-0.711206,0.196761,0.387978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,9.866667,-0.047926,0.223769,-0.043196,-0.972504,-0.189988,0.059910,-0.069041,0.000466,-0.173008,0.066743,-0.069379,0.906667,-0.193968,0.074446,-0.067626,0.832191,-0.202987,0.038542,-0.070117,0.885268,-0.173003,0.066783,-0.069399,-0.193298,0.074909,-0.069392,-0.202990,0.038365,-0.069868,,,,,,,,,,,,,,,,,,,,,,-0.710550,0.196637,0.388749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,9.875000,-0.047847,0.222491,-0.042543,-0.972830,-0.188143,0.060504,-0.069209,0.000463,-0.171156,0.067316,-0.069593,0.913782,-0.192102,0.075045,-0.067784,0.844164,-0.201171,0.039152,-0.070251,0.892749,-0.171078,0.067392,-0.069830,-0.191437,0.075497,-0.069581,-0.201183,0.038992,-0.070032,,,,,,,,,,,,,,,,,,,,,,-0.709986,0.196522,0.389453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,9.883333,-0.044230,0.220559,-0.041233,-0.973498,-0.186244,0.061153,-0.069506,0.000463,-0.169231,0.067893,-0.070000,0.914398,-0.190139,0.075718,-0.068163,0.852015,-0.199362,0.039847,-0.070354,0.886173,-0.169206,0.067968,-0.070171,-0.189532,0.076162,-0.069692,-0.199376,0.039660,-0.070135,,,,,,,,,,,,,,,,,,,,,,-0.709314,0.196398,0.390112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,9.891667,-0.046733,0.217635,-0.040111,-0.974085,-0.184451,0.061820,-0.069449,0.000474,-0.167436,0.068548,-0.070016,0.914398,-0.188325,0.076382,-0.068008,0.852015,-0.197593,0.040529,-0.070323,0.886173,-0.167386,0.068619,-0.070197,-0.187669,0.076840,-0.069700,-0.197596,0.040356,-0.070112,,,,,,,,,,,,,,,,,,,,,,-0.708642,0.196195,0.391129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,9.900000,-0.052177,0.214704,-0.039067,-0.974502,-0.182712,0.062494,-0.069240,0.000447,-0.165704,0.069238,-0.069844,0.917296,-0.186584,0.077037,-0.067617,0.854333,-0.195847,0.041206,-0.070259,0.892948,-0.165670,0.069288,-0.069995,-0.185971,0.077505,-0.069230,-0.195864,0.041049,-0.070050,,,,,,,,,,,,,,,,,,,,,,-0.707937,0.196023,0.391998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,9.908333,-0.050020,0.215958,-0.038685,-0.974353,-0.180927,0.063253,-0.069209,0.000457,-0.163906,0.069964,-0.069794,0.917296,-0.184777,0.077809,-0.067653,0.854333,-0.194098,0.041985,-0.070180,0.892948,-0.163885,0.070034,-0.069918,-0.184178,0.078231,-0.069140,-0.194129,0.041806,-0.069945,,,,,,,,,,,,,,,,,,,,,,-0.707229,0.195848,0.392970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,9.916667,-0.032688,0.222659,-0.040481,-0.973507,-0.179073,0.064043,-0.069485,0.000472,-0.162012,0.070657,-0.070042,0.912198,-0.182875,0.078660,-0.068482,0.852527,-0.192331,0.042811,-0.069932,0.881170,-0.162108,0.070785,-0.070019,-0.182407,0.079043,-0.069107,-0.192419,0.042583,-0.069846,,,,,,,,,,,,,,,,,,,,,,-0.706522,0.195665,0.393985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,9.925000,-0.045623,0.214587,-0.038183,-0.974891,-0.177427,0.064810,-0.069069,0.000488,-0.160389,0.071469,-0.069756,0.912198,-0.181233,0.079390,-0.067627,0.852527,-0.190660,0.043571,-0.069824,0.881170,-0.160407,0.071571,-0.069799,-0.180616,0.079828,-0.069133,-0.190680,0.043385,-0.069687,,,,,,,,,,,,,,,,,,,,,,-0.705768,0.195508,0.394888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
